what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378969234049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378969234934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378969235499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1378969479731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1378969482976
error,log,,,"",1378969495786
error,log,,,"",1378969500699
error,log,,,"",1378969507561
error,log,,,"",1378969518257
error,log,,,"",1378969525767
error,log,,,"",1378969535436
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969535437
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969535437
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969535438
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969535438
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969535438
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969535438
error,log,,,"",1378969535440
error,log,,,"",1378969543895
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969543896
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969543896
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969543897
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969543897
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969543898
error,log,,,"palette: Failed to find style 'switchStyle' in current theme",1378969543898
error,log,,,"",1378969543899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969579831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969581471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378969586817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378970678851
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1378970683754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378970693725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971051019
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378971052080
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378971061193
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378971068031
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378971087818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971098983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971101553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971111054
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971176628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971179265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971181801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971183374
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971225885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971228052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971274523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378971280474
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1378971281905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971282269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971285860
started,bundle,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms",1378971286273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971291062
started,bundle,com.android.ide.eclipse.traceview,22.0.5.v201307292155--757759,"com.android.ide.eclipse.traceview",1378971291662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971320581
opened,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1378971320765
activated,view,com.android.ide.eclipse.ddms,22.0.5.v201307292155--757759,"com.android.ide.eclipse.ddms.views.LogCatView",1378971320790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971321855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971342086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378971342111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971344918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971386186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378971388301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378980791149
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378980795627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378980806194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378980809253
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1378980811314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378980821459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378980833756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1378980833765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1378980833765
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378980840455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981260256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981264285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981265616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981672448
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378981678779
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981683994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378981685972
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981685972
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981687056
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1378981687056
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378981688749
closed,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981688749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981695366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981721806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981723094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981755113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981762397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981763309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981769074
error,log,,,"Failed to load properties file for project 'calculator'",1378981830763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981830929
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981831400
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981831447
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1378981898195
opened,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981903799
activated,editor,com.android.ide.eclipse.adt,22.0.5.v201307292155--757759,"com.android.ide.eclipse.editors.CommonXmlEditor",1378981903836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981906542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981911605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981944462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981951451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981980574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981982129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378981997673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982000712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982008117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982010241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982014591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982015855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982023223
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982026449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1378982038431
